Date,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SHREECEM.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,VEDL.NS,WIPRO.NS,ZEEL.NS
2016-01-06 00:00:00,245.7410583,860.0845947,422.0340271,2181.3479,584.0063477,1933.41333,287.6376953,218.0949554,1430.097412,639.0447388,231.2624969,2913.642822,16909.27148,83.63007355,537.5529175,375.6040344,1123.453613,513.7456665,2201.89209,78.72214508,788.2571411,214.2914734,924.336731,453.8097839,76.24959564,184.3601685,92.29405212,701.9691162,759.5380249,584.3508301,4269.167969,5288.706055,102.0903091,126.7030487,121.2776642,494.2235107,11258.34863,212.1203613,772.6572876,1058.238892,365.7518616,235.2931213,478.5961304,339.3321533,2706.788574,283.612854,67.85707855,197.7794495,410.5694885
2016-01-07 00:00:00,239.10466,846.4516602,401.0155945,2123.205322,583.9155273,1921.943726,287.7718811,211.3892975,1403.827148,624.6881104,230.2045593,2861.562988,16437.06641,83.15855408,523.5407104,368.3052673,1095.722656,508.4978638,2152.271729,74.91064453,766.9389648,211.420639,906.2699585,445.9375916,74.67607117,181.1419067,89.5161438,690.046875,740.8390503,570.6730957,4066.32373,5214.224121,99.49203491,120.8626099,120.0605392,485.150116,10793.06543,204.9795837,764.7058716,1053.635132,343.4109192,218.7898407,465.5625916,335.6251526,2639.893066,267.0126038,61.94153214,195.9086761,403.0499268
2016-01-08 00:00:00,235.5912933,848.6347656,405.3760986,2085.115967,603.824707,1995.099365,289.1106873,216.0029144,1382.740601,609.8903809,226.4666138,2879.640381,16635.53906,83.74256897,526.2635498,369.7784424,1091.031128,511.4588318,2126.266113,75.15496826,757.2149658,209.9644775,927.3723145,451.2423401,75.56430054,183.5115051,90.80696869,693.4888306,724.0742798,570.9352417,4015.684326,5208.306152,100.7192764,122.7555389,123.1468048,491.1352234,10964.02051,204.3926544,774.8037109,1065.348145,353.2069702,222.029129,475.9074402,339.4784851,2677.002441,272.1615601,61.86520004,198.0283966,399.4599304
2016-01-11 00:00:00,228.4181519,847.9069824,408.8056641,2071.644531,603.0309448,1938.250488,286.7004089,212.2979889,1390.839722,597.8366699,222.8344116,2803.887451,16633.32031,82.86734772,533.0934448,363.617981,1079.093262,509.6533813,2139.760254,76.13228607,758.991394,205.1661835,917.2863159,448.0170288,74.90473175,184.9156952,88.93177795,699.2255249,720.5426636,554.0645142,4070.61084,5057.306152,102.1985626,120.2753601,124.5378113,503.5123291,10727.19922,199.844101,763.1935425,1049.689575,360.0541992,220.321701,462.3725586,336.6006775,2698.377197,271.8103638,64.88021851,191.4906464,397.4223633
2016-01-12 00:00:00,231.541153,846.9853516,397.9289856,2057.471191,593.7171021,1952.312988,281.5667419,212.8000336,1400.796997,599.2086182,222.8696136,2795.99707,16467.07617,82.09265137,522.4301147,361.6092224,1070.081787,504.0445251,2107.093018,73.88446808,766.4247437,202.8523254,894.2745361,445.5768433,74.41426086,184.3891449,88.33434296,690.3960571,724.1046143,563.2623901,4067.371338,5030.120605,104.7968369,118.0624161,124.1031265,500.5677185,10416.64941,195.0509644,768.9498901,1034.004395,354.8562927,215.1563568,462.4636841,338.4053955,2642.218994,271.8103638,64.30774689,195.5704346,394.9481506
2016-01-13 00:00:00,224.6607971,842.7644043,398.5169373,2079.71875,581.1950073,1982.183594,275.4967651,214.1741333,1384.122192,596.4647217,223.786499,2765.103027,16463.11914,81.43125153,519.0963745,368.9079285,1084.760498,510.3996277,2112.644043,74.95950317,778.6265869,205.2085876,916.9436035,459.7723083,74.27896118,184.7401733,87.54066467,687.5527344,710.3493652,574.2950439,4088.570801,5086.803223,104.1108856,119.0488815,124.2335205,515.6022339,10361.69629,196.5182495,777.1939697,1012.73822,364.4523926,215.9006958,459.7749634,341.3807068,2656.369629,262.9824524,61.78887177,194.715332,401.9341125
2016-01-14 00:00:00,222.3185577,862.9954834,382.7408447,2073.355469,581.0085449,1943.735718,275.6309204,217.4014435,1380.501099,602.0015869,224.7386322,2788.106201,16391.04492,80.23051453,515.0045776,370.0016479,1077.003052,505.3926697,2081.77124,73.00489044,773.4840088,201.9955902,897.9467163,480.8215637,73.63629913,185.6178284,87.51886749,682.5143433,696.7773438,566.4316406,4047.601807,5193.140625,103.3530579,119.0752716,124.1900711,508.3243408,10020.18066,191.7740173,772.5596313,1012.560608,354.1565552,209.0279236,468.479187,333.3327637,2599.419678,254.9538727,60.56759644,194.2697449,403.680603
2016-01-15 00:00:00,212.9983521,853.1469116,366.7198181,2037.987305,571.3887329,1900.450806,273.2644043,222.9359283,1362.177612,596.9056396,224.6681061,2808.096191,15670.10059,75.36128998,515.666687,374.10849,1068.177612,501.7337036,2073.401367,70.17070007,751.9788818,192.3132477,902.4020996,483.7497559,72.15614319,183.6580811,84.81510162,674.0340576,680.350708,561.022522,4071.516357,5176.081543,98.48130035,117.0487289,120.929924,513.9024658,9635.40918,180.280304,767.925415,1004.696045,341.1618042,201.1048279,474.4491272,327.6259766,2590.90918,249.7079773,55.60616302,193.5039215,390.4364014
2016-01-18 00:00:00,214.0230865,825.0563354,365.6909485,1974.578857,526.2440796,1827.045898,268.0423279,214.3419495,1317.469727,579.21698,219.2374268,2749.751709,14916.25586,76.16909027,515.2695923,376.0281372,1051.455322,493.8861694,2080.062988,69.58432007,757.3084106,191.1567993,880.4185791,480.3547058,70.50752258,184.535675,86.42862701,665.8530884,665.3978882,555.5180664,4036.12085,5026.560059,97.14664459,114.3549347,120.1040192,486.8738098,9539.363281,177.0522766,765.8278198,1012.045349,340.0622864,206.5330048,471.578125,326.065155,2613.570557,248.2052765,52.43847656,194.9462128,382.1891174
2016-01-19 00:00:00,227.2470245,820.4473267,385.0925903,1988.971924,539.7941284,1843.901001,277.0145264,214.1504517,1302.080933,586.0769043,217.826889,2788.584717,15267.75391,76.95438385,518.463623,374.1978455,1071.150391,498.6765442,2120.41626,70.21957397,757.7758789,195.9984436,877.8236084,483.6435547,70.18618011,183.7458496,87.0914917,667.1500854,689.5924683,549.2511597,3999.868408,5019.901367,97.54333496,116.2750702,118.1913986,499.6819153,9676.303711,178.9597473,774.5598145,1012.782959,354.0066223,208.3709106,467.11203,330.8939514,2611.195557,250.7317963,52.85829544,193.1115417,382.5772095
2016-01-20 00:00:00,214.1206665,815.4017334,379.801239,1999.547485,539.2681885,1847.341797,276.3893433,211.6883392,1276.687256,581.2750244,210.2803345,2745.160889,14992.76953,76.00075531,511.6119385,375.827179,1055.961182,490.2513123,2125.284424,66.06600189,743.37677,192.2708588,855.4973755,475.8351135,68.19052887,180.7619019,89.29810333,661.1140747,685.3866577,548.4171753,3867.242188,5072.424316,95.41448975,113.7684708,117.061203,480.9845276,9551.946289,169.8625793,773.2913818,1013.138306,342.1114502,203.1182251,462.0991516,332.50354,2590.36499,238.8976135,48.77466583,193.3072815,372.8745117
2016-01-21 00:00:00,215.9749603,819.3800049,400.9176331,1994.808105,549.0841064,1841.856567,276.1219482,209.3094788,1248.101563,568.6333008,203.2627716,2637.080078,15005.69922,76.40468597,508.0948181,372.8586426,1050.804932,492.5140686,2109.399414,66.7501297,725.1908569,193.8985443,855.2526245,482.5402832,66.99820709,179.2699432,89.42893982,659.3182373,677.1571655,542.6744385,3707.891846,5020.873047,95.99129486,110.5682373,114.9312286,471.2408447,9363.984375,171.7700653,754.3153076,1006.619446,328.4169922,206.2701721,462.4181519,334.9910889,2666.958252,241.6160431,47.62971878,196.2469177,374.1843567
2016-01-22 00:00:00,216.4141388,844.1229248,415.6158142,2035.091309,556.6002197,1886.787109,266.6587524,211.1504822,1246.291016,570.2502441,211.1972198,2756.877686,15893.5625,82.33997345,507.3661804,374.6441956,1076.213379,496.0286255,2213.250488,70.70822144,721.3574219,199.4253845,879.3413696,482.2006836,68.73171997,180.6443024,93.14878082,681.4667358,701.4143066,571.3641357,3911.070068,5037.286133,99.7085495,115.3421783,115.7136765,480.7930298,9755.09668,180.573761,769.9742432,1025.041748,339.3625488,216.9510345,468.7070313,339.0882874,2685.116943,255.369339,49.38529587,195.9980011,383.6445313
2016-01-25 00:00:00,213.1446991,852.5160522,412.3822021,2042.507324,560.0093384,1919.350586,265.5872498,209.8710175,1239.954834,568.9761353,215.0410004,2776.867676,15839.33691,80.03983307,506.9908752,374.3986816,1091.217041,501.2522583,2156.627441,70.36616516,732.3905029,202.2528992,888.3502808,482.7948303,66.88826752,181.0251923,96.57208252,679.4215088,684.1891479,561.5466919,3888.584473,5050.000977,99.56391907,117.1551285,115.6267395,480.6972656,9845.392578,178.9597473,787.5845337,1029.006836,332.4653625,223.1676788,468.9804993,345.7705078,2721.780762,256.9046326,49.15631104,199.7526398,379.6179199
2016-01-27 00:00:00,210.1681213,833.0613403,407.0418396,2021.049194,567.7214355,1887.535034,265.8556213,208.1261292,1262.365845,568.8782349,214.4414978,2843.581299,15661.70605,80.39887238,503.9004211,378.6105042,1086.897217,498.6043396,2120.117432,69.43772888,717.9914551,203.3235779,889.378418,483.1556702,67.14196014,183.1016541,97.7931366,673.0363159,680.2890625,560.7842407,3917.739258,5074.366699,103.7506027,116.4887009,120.1909256,478.494751,9796.386719,180.3781128,801.1459351,1035.757568,336.9135437,225.5312042,458.4989929,341.0880432,2722.869629,264.2931824,48.69832611,201.7604675,384.9058838
2016-01-28 00:00:00,205.7763977,833.4495239,397.4880066,1986.426514,552.3353271,1869.184082,260.14151,207.7194824,1272.180298,566.2322998,216.2399597,2880.118652,15398.20508,81.00441742,492.3317261,382.460022,1066.273071,496.7026062,2083.521729,68.1183548,740.2911987,199.8108826,888.3013306,479.3786011,67.40409851,186.3787231,95.25946045,661.7126465,659.8398438,573.8661499,3909.497314,5057.029297,104.1108856,117.2887802,124.9290314,486.8977966,9945.368164,181.2095795,813.8292236,1040.865356,334.0647278,222.5547485,455.7646484,330.6988525,2716.09082,262.6945801,51.36987305,199.8256836,392.5710144
2016-01-29 00:00:00,207.1427155,844.0744019,400.1827087,2055.364502,566.9038696,1856.717041,258.8026428,213.5171967,1281.327759,573.3861084,225.6555481,2970.217529,15965.15527,82.71018219,499.4703064,392.0838318,1096.233765,505.4407349,2191.173828,68.90019989,763.8067017,197.1972961,909.5014648,494.3592224,68.03831482,187.3440857,92.19374847,682.0155029,676.5123291,587.734436,3902.399658,5074.64209,102.8117523,120.6753998,128.5369263,495.7557068,10371.13281,175.9762573,851.684082,1067.700073,336.7636108,218.6143188,456.9950562,354.7940369,2810.496338,279.6461182,54.76654053,205.5034332,407.5616455
2016-02-01 00:00:00,215.7797699,861.0548706,391.2657776,2043.033569,574.0518188,1858.612061,264.7841492,210.4089508,1334.240112,587.4489136,231.720932,2917.70752,16473.83008,82.60884857,506.0560608,398.6732483,1096.280029,510.2070007,2165.51001,69.4865799,748.8933716,186.1021423,907.836792,497.9452209,68.28388214,190.0059357,91.62683105,686.1060181,689.0397949,584.446106,3761.770996,5038.53418,101.2242126,120.0353546,127.5806351,493.3138123,10500.20801,168.9822083,851.0499268,1072.789551,338.3629761,218.2642059,453.5316162,351.1358337,2789.91333,280.2861023,53.7360878,207.4567261,404.1172485
2016-02-02 00:00:00,208.1186523,856.300354,383.03479,2074.804199,555.7156982,1813.282349,269.7836609,212.3191528,1330.600098,562.5083618,224.9502258,2915.794678,16592.79883,81.16158295,506.1738586,395.2086792,1096.047607,507.3424683,2150.734375,66.99445343,748.0984497,180.275589,889.378418,498.8789063,67.41255951,189.7136993,87.50577545,675.5804443,688.9477539,575.0576172,3691.932861,5046.301758,96.74913025,115.502243,127.1459427,479.3565674,10235.17676,165.7052765,814.8049927,1070.736206,329.4165649,202.6366882,432.4318237,343.3804932,2773.48584,266.1163635,49.53796005,207.1285706,389.7087097
2016-02-03 00:00:00,205.1420593,838.0584717,372.8930359,2060.366943,610.064209,1873.572388,267.640686,207.1383514,1347.370483,550.7976074,223.7512512,2877.344727,16165.45996,80.8025589,502.1712952,385.901886,1078.536133,502.5520935,2122.166748,65.13756561,768.2011719,174.8345184,886.8325806,491.3036804,67.0320282,188.3674164,84.89796448,664.0073853,680.9033813,573.3181152,3647.533936,5000.992676,92.85172272,113.6348953,125.2228012,469.9002075,9994.81543,162.4283447,814.5610352,1078.862305,320.1703186,196.1140442,430.3811035,345.3802795,2740.187012,261.7023926,47.05724335,203.6777039,391.9888611
2016-02-04 00:00:00,210.5096893,862.9470215,375.0487976,2027.894531,606.6359863,1875.816284,271.6134644,207.6874695,1360.824585,539.3808594,227.4539642,2877.679443,16300.6377,79.65833282,505.2836304,392.8084106,1085.410522,505.1277466,2146.891846,67.14104462,780.543335,174.7487183,894.2255249,500.6613159,65.86508942,188.2796631,88.15119934,674.6825562,697.4221191,574.032959,3615.425537,5072.145996,90.86751556,117.3423462,128.3260651,465.9021606,10361.40234,159.2981415,815.2438965,1080.540894,325.3682251,197.8214264,427.8746338,353.1356506,2740.681641,259.2401733,51.7133522,204.4625397,387.4285889
2016-02-05 00:00:00,206.020401,872.5529785,391.5107422,2076.779053,640.5304565,1903.542725,274.24646,210.496582,1363.778442,558.7354736,230.0988159,2973.756836,17482.49414,76.86465454,509.6995239,393.8500366,1098.974121,508.0405884,2207.48584,69.63317871,790.0336914,179.4188385,892.9036255,498.5180664,66.7276001,189.538147,90.44939423,690.3960571,700.0012817,581.1815796,3547.540771,5013.151855,91.46820831,117.3151703,126.9711075,464.8727112,10208.1416,164.5314484,836.6591797,1081.380371,336.9635315,204.7373962,433.0242615,360.5007629,2813.118652,263.5581665,56.40762711,203.7147217,396.8401794
2016-02-08 00:00:00,206.947525,862.2192383,400.3296814,2066.861572,636.8775024,1830.736084,277.6387329,206.0521393,1360.090942,555.5014038,228.0534668,2936.693604,17738.76367,77.08908081,504.7392578,384.8376465,1081.46228,498.7005615,2193.436768,68.21608734,775.0266724,178.6902924,864.604187,488.3755493,66.01729584,184.447937,91.58758545,671.5397949,694.1061401,572.7223511,3556.258789,5005.291504,90.33189392,114.1684952,124.523468,460.1564331,10128.71094,168.3952942,815.2926636,1055.037109,323.3690491,204.9570007,428.9683533,362.5005798,2792.139648,258.1520386,54.72837448,199.0038605,390.6304626
2016-02-09 00:00:00,205.3372192,857.9498901,391.8537292,2085.774414,629.6004639,1779.47229,278.7548828,205.9772491,1325.949951,544.7216797,218.1089783,2830.764648,17537.10742,78.222229,500.124939,367.0393372,1077.560791,493.9825134,2204.581787,68.41155243,772.6424561,179.4188385,850.3074341,470.0635986,65.6875,182.7804413,87.21794891,675.4806519,684.2194824,563.881958,3484.37207,5011.071289,92.23778534,116.355072,124.0863953,458.4567261,10130.18359,163.4065399,833.2445068,1018.630127,310.524231,206.1819763,408.552124,357.8668823,2737.416016,249.6763153,53.23994064,195.809082,377.8714294
2016-02-10 00:00:00,197.9689178,850.5270386,385.680481,2078.358398,619.5167236,1784.85791,277.907074,209.1354523,1296.84021,527.8170166,221.2827606,2759.459961,17280.54688,77.65003204,504.1426697,374.7157288,1037.287964,487.6755981,2182.59082,65.38189697,770.9595337,177.5762482,817.7483521,470.4454651,64.95180511,180.790863,89.1847229,665.8031616,688.1499634,563.4530029,3504.809082,4898.584473,91.43126678,113.8748856,125.3102264,460.9226074,10162.17188,155.5321045,834.9030151,1013.004333,291.4319458,206.3574677,401.3973389,361.3299255,2768.736328,252.8744965,51.33171082,193.964859,368.0717163
2016-02-11 00:00:00,182.3539124,830.2960205,369.6105042,2044.789185,590.8865967,1692.054443,275.5862427,204.191391,1254.914551,530.0220337,215.1820526,2759.746826,17000.16211,74.51982117,499.2489929,365.929718,990.9301147,469.5493469,2132.458008,62.25451279,750.4361572,170.7214203,794.2959595,457.7565308,62.94770813,174.6764526,87.3575058,627.4921875,670.8326416,536.9078979,3374.184326,4824.101074,88.64677429,108.3544998,119.4970932,442.6800232,10177.22949,150.8857117,810.1705933,981.3657837,276.2381287,196.5514832,393.6957092,347.6239929,2689.569824,248.0133972,47.55338287,188.852829,358.3690186
2016-02-12 00:00:00,173.7656555,829.5197144,383.2307739,2022.409424,573.4398193,1696.542603,289.7358704,192.9676666,1221.659668,518.0172119,213.5951691,2723.496582,17361.4043,72.91538239,498.0348206,361.5141296,1006.816406,467.6717224,2125.925293,59.51805115,759.7861938,165.8383026,795.0793457,460.3027649,61.65390778,175.5839233,87.69764709,620.5582886,647.0360107,555.3274536,3381.99707,4675.228516,90.84552765,103.0740814,120.9394455,434.061554,10325.8457,151.4237213,826.7076416,994.1621094,298.2292175,190.4230347,391.918396,347.1362305,2738.900146,242.7032013,48.27851486,188.8898468,359.4848328
2016-02-15 00:00:00,186.5504456,833.2069092,409.246582,2055.496094,593.8270874,1718.883179,284.6917114,194.7033234,1270.112549,528.8951416,228.6882172,2734.591797,18112.54883,74.97976685,511.0599365,374.5797424,1003.750427,468.730896,2141.382568,65.47962952,752.3995972,174.3632507,806.5852051,463.3158875,65.72132874,177.6902161,90.8287735,623.8007813,705.8357544,584.6605835,3535.9646,4676.799316,91.46820831,106.861557,121.2453995,453.3095093,10333.32617,164.1890869,829.4882202,1013.156006,317.1215515,215.9879761,392.1918335,349.9164429,2773.139893,259.0799255,57.24725342,191.9745789,372.4864197
2016-02-16 00:00:00,195.529068,815.3531494,397.6350098,2044.745483,574.8407593,1699.285278,281.4782715,187.523941,1251.055298,513.5583496,224.2096863,2731.3396,18033.52539,74.35479736,506.4541321,373.3117676,1000.684875,468.6586914,2145.781494,63.37840652,750.9970703,168.4509277,817.4545288,457.9686584,63.85251236,172.8922424,90.1572113,618.8123779,677.9557495,574.7716675,3530.199951,4669.448242,93.63002014,106.6479492,121.7698898,445.552887,10060.89746,152.9888,807.6339111,1011.557678,301.0280762,214.3688202,385.4016418,339.0394287,2758.543457,258.0887451,54.46121979,192.285202,351.7711487
2016-02-17 00:00:00,207.3867035,830.5870972,394.9893494,2068.968018,584.3601685,1696.642212,285.2721558,195.0029602,1263.585327,508.7074585,220.6127167,2831.81665,18141.7832,74.72363281,508.6174011,373.538208,999.8951416,469.356781,2156.072998,64.30686188,759.7393799,163.4386902,814.2720947,465.9046021,64.68967438,175.4373474,91.36080933,623.8505859,689.2857666,572.0790405,3572.074463,4690.624023,93.8138504,106.861557,122.0321274,456.1105347,9915.232422,155.4832001,834.9518433,1016.022705,310.0244446,219.9716187,391.5082397,318.8463745,2747.608887,253.0664063,56.78927994,192.4127502,359.5333252
2016-02-18 00:00:00,205.3372192,810.453064,390.0409546,2111.92749,589.4283447,1716.389771,286.7451477,197.200058,1311.847778,513.9013672,223.9981079,2968.496338,18037.67383,74.55078125,507.5429077,382.210907,993.2062378,476.3617554,2235.669189,67.3365097,773.6243286,168.0654297,830.0865479,476.747467,66.16950989,178.7135162,92.17194366,634.0769043,705.9887695,578.369751,3480.703857,4792.477539,93.44709778,111.5283279,122.2506561,450.1254578,10721.99023,156.3146667,849.2449341,1034.016235,313.8728943,219.6214752,391.371521,325.4798889,2765.965576,251.8516388,57.8960495,197.6533356,370.1092834
2016-02-19 00:00:00,204.3612823,829.3256226,384.6026306,2155.282715,578.3501587,1668.666626,291.0747681,191.2320099,1298.031372,514.1463623,220.2248383,2925.646484,17971.875,75.11558533,504.4666443,385.6528625,985.5418701,476.2894897,2311.209473,67.48310089,773.8112793,170.3359528,824.0153809,478.3813782,63.12527466,178.1869507,94.50065613,629.7369995,706.5110474,586.3047485,3410.10376,4817.305176,95.13307953,112.6219864,123.2559586,452.1604309,10485.68164,161.1077881,843.1471558,1035.704102,318.0711975,221.723114,401.4885254,326.5041199,2815.048584,254.6343536,56.98009872,199.8617096,372.4379272
2016-02-22 00:00:00,200.9454956,844.9961548,389.1590576,2173.668701,573.9849243,1625.980103,293.7980652,189.6214447,1333.696777,519.8792114,221.3885193,2972.70459,18253.90039,74.08973694,512.6057129,383.1167908,983.2659302,476.0247192,2308.092041,67.92290497,805.6482544,170.0362091,827.0509644,478.126709,63.99626923,175.4373474,96.17523956,638.7161255,706.050415,589.5454102,3354.509766,4881.708496,93.08034515,114.3549347,122.0758362,460.7550049,10630.45898,161.3523254,860.9525757,1034.034424,318.7209167,223.4736938,393.467865,329.6257324,2892.631104,252.4906769,56.56028366,198.1820526,381.2188416
2016-02-23 00:00:00,199.2864075,851.0606079,377.4005127,2103.195313,563.6955566,1611.568359,286.8346252,183.7912292,1335.068848,512.1373291,212.3609161,2946.783936,18336.01172,73.07543945,501.5528259,375.4176636,976.4842529,467.021759,2272.734619,66.94557953,782.4599609,164.5093994,822.2038574,476.9595947,65.1275177,171.8978882,98.0329895,621.5559692,694.013916,576.0346069,3322.687012,4801.168945,90.73558044,114.4621429,119.846756,454.6981201,10327.02539,155.0430145,849.8790894,1010.861328,318.4210205,221.9850006,390.642395,321.3826904,2786.993896,252.2670898,55.75881958,197.1596527,375.5913086
2016-02-24 00:00:00,195.3338623,855.6211548,378.8703308,2051.371094,555.9835205,1611.667847,289.2001648,191.9938049,1311.800171,503.660614,208.2350006,2882.03125,18423.71289,72.32621002,495.6654663,367.3110657,949.5427856,457.1763,2238.658203,64.89324188,782.3665161,160.225708,804.8226929,477.5750427,66.59095001,168.2697754,96.76832581,617.3157959,683.4208374,580.7526855,3324.878418,4807.780762,86.96076202,111.6883163,122.1195374,456.1345215,10331.06348,152.8910065,833.7321777,987.1702881,306.1759949,217.0383453,384.6723938,318.9439392,2768.191895,242.2560425,54.11773682,194.9687805,376.4645691
2016-02-25 00:00:00,193.6747894,836.1177979,370.5903625,2037.855957,550.121582,1596.109375,287.9497986,190.8080139,1279.660156,508.6094971,211.1619263,2864.097656,18225.05273,70.32073975,485.8999023,366.2694702,968.6337891,453.8303223,2238.744141,65.62622833,788.0234375,156.7987366,790.9666138,471.1880798,65.37891388,167.4509735,98.17690277,605.4434204,667.1784668,585.7329102,3252.896729,4755.536621,86.85083008,115.3421783,115.1700134,452.0407104,10331.06348,148.489151,854.0255127,988.0275269,298.0792847,217.2579651,379.4317017,315.8222656,2750.13208,244.4947205,53.12545013,194.9327393,368.2172241
2016-02-26 00:00:00,195.2850952,836.9425659,378.576355,1964.222534,555.4335938,1597.406006,283.8438416,190.9450989,1292.285645,513.5093994,219.660614,2863.715088,18221.96094,70.10173035,485.7754211,373.4703064,978.899353,462.6647644,2182.419678,67.87402344,794.6618652,158.3406982,799.3878784,475.7926941,65.41482544,170.2303925,95.86126709,614.3227539,682.0391846,586.2094116,3248.18042,4726.224121,89.08651733,115.2350159,116.8308945,455.0332336,10176.0498,152.4997101,850.6596069,986.9737549,301.6777954,217.5198669,380.7532349,322.0655518,2742.066895,242.1601105,54.80470657,193.7097626,369.7696838
2016-02-29 00:00:00,191.9668884,820.980957,368.1896667,1931.837891,567.2528687,1607.628784,281.6562195,192.0814972,1313.153198,503.8565674,219.3432312,2904.077881,18236.43555,70.34375763,489.7561035,368.3074036,985.0311279,467.8883667,2135.020264,67.18991089,776.4291992,162.8392334,812.7542725,460.0481873,66.01634979,172.9799957,98.24666595,628.9388428,660.7609253,585.2800903,3083.637207,4630.796875,87.58372498,103.5277176,113.6839447,462.8377991,9845.746094,155.2875671,833.0981445,971.9268188,299.5786743,218.0895996,378.7481079,309.0424194,2739.741943,244.1425323,53.88874817,189.9667816,361.2798462
2016-03-01 00:00:00,201.9214478,846.0634766,384.1127014,1981.862915,593.7219849,1685.821167,286.2988892,198.186615,1353.868896,506.0124817,224.1744232,2892.887451,18510.16797,74.02055359,504.0618896,376.8668823,993.5314331,473.8101196,2277.943848,68.65587616,770.5855103,175.6054688,842.9143677,477.6175232,69.3113327,190.3569794,99.72937775,636.9701538,690.2068481,604.3430786,3329.356445,4671.714844,90.03901672,102.1412201,116.9183197,469.8522949,10242.18652,158.5155945,847.244873,1016.504822,315.2223511,225.0496674,393.9691162,329.2355957,2855.225342,259.9118652,57.20909119,195.5169983,379.8119812
2016-03-02 00:00:00,213.5351257,845.9664307,399.0558472,1957.377197,609.2178955,1713.447632,291.3430786,196.4135437,1363.950073,515.0773315,219.3432312,2883.992188,18642.93164,74.78125,507.9847107,387.1473999,1021.494934,484.9073181,2397.040527,73.2492218,794.0540771,188.5008392,864.2613525,490.5822449,69.86798859,186.9632111,98.8397522,654.7787476,698.7733765,571.4833374,3442.021484,4695.709473,92.93434143,103.9813538,118.3606796,479.5241699,10643.45117,177.1989899,831.0980835,1035.355835,316.9716187,234.2427521,415.2056274,325.7237549,2942.010742,263.2703247,59.65164185,197.0135803,387.3800659
2016-03-03 00:00:00,222.0257568,854.1170654,408.7566528,2001.083252,593.6119995,1670.760986,297.6366577,199.9188843,1353.94519,516.5472412,221.5296021,3049.365723,18649.20313,78.31977081,514.6738892,389.1626892,1044.348145,489.0717468,2413.523193,77.4516449,793.7269287,186.7873535,877.1382446,496.2264099,70.8376236,186.1444092,101.1553879,656.1256714,741.2681885,579.2037964,3438.210449,4824.747559,92.64059448,105.1814575,118.5792084,484.9586182,11012.33398,178.7640991,849.684021,1059.591553,336.5636902,251.3148651,420.8565674,333.771698,2913.560791,271.714386,64.07875061,198.1645203,382.7227478
2016-03-04 00:00:00,219.7322998,840.0961304,407.678772,2024.033447,605.7420044,1666.073486,293.9313049,206.3086243,1360.300659,526.9350586,229.3229675,3111.153564,18581.75977,78.60795593,517.3739624,378.3388367,1048.853882,491.3345642,2421.936035,77.59824371,793.5866699,188.929657,896.8695679,496.7994385,69.85002136,184.4180908,103.3925247,664.1071777,732.7329102,579.6803589,3387.189697,4887.165039,92.38465118,107.0479965,121.201683,481.8703613,10881.2373,184.2908783,835.9274292,1052.635132,343.3609314,252.6279755,411.2864685,330.162323,2876.599854,284.5398254,66.71213531,196.0642242,384.3722229
2016-03-08 00:00:00,222.7577362,849.7022095,403.465332,2041.585815,601.7735596,1665.325562,295.940033,207.7511139,1343.08252,521.6921997,228.5471954,3079.398926,19106.25781,80.59048462,519.4421997,369.2131958,1065.065063,488.2533569,2399.474609,81.26314545,772.5489502,185.8014984,901.9125366,493.7438354,71.48405457,187.3730621,103.4622955,649.0420532,729.201416,581.1339111,3299.105957,4920.036133,93.48402405,107.6616287,120.3712311,491.7337341,11177.67969,179.3510284,837.6835938,1051.179565,345.9098816,255.4739838,409.098999,333.1863708,2919.250488,278.5905762,68.9638443,197.7078552,379.084259
2016-03-09 00:00:00,220.5618439,850.1873169,408.4627075,2033.292236,614.2764282,1673.753052,298.7071533,202.2975769,1352.010864,518.7032471,227.4539642,3079.78125,19233.33008,80.57892609,534.5356445,369.3943787,1048.528809,493.3807068,2405.410156,79.25965881,785.078125,185.3735962,915.0339966,500.1307678,69.98469543,187.1685638,102.9215546,658.3704834,744.7998657,588.8305664,3407.483643,4817.397949,92.75053406,109.4745789,122.1632614,498.7722473,10964.30371,179.3999329,839.9275513,1052.492065,347.5592651,258.6250305,423.0440063,331.5280151,2960.417236,278.3027039,67.05561829,196.5023804,383.6930542
